Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
SAN FRANCISCO CHRISTIAN SCHOOL53038,SAN FRANCISCO CHRISTIAN SCHOOL,San Francisco,San Francisco,App,5,,5,
SAN FRANCISCO HS OF THE ARTS54497,SAN FRANCISCO HS OF THE ARTS,San Francisco,San Francisco,App,6,,,
SAN FRANCISCO HS OF THE ARTS54497,SAN FRANCISCO HS OF THE ARTS,San Francisco,San Francisco,Adm,4,3,,
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,App,55,29,26,
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,Adm,33,14,19,
SAN FRANCISCO UNIVERSITY HS53039,SAN FRANCISCO UNIVERSITY HS,San Francisco,San Francisco,Enr,7,3,4,
SAN FRANCISCO WALDORF HS53027,SAN FRANCISCO WALDORF HS,San Francisco,San Francisco,App,9,,6,
SAN FRANCISCO WALDORF HS53027,SAN FRANCISCO WALDORF HS,San Francisco,San Francisco,Adm,5,3,,
SAN FRANCISCO WALDORF HS53027,SAN FRANCISCO WALDORF HS,San Francisco,San Francisco,Enr,3,,,
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,App,17,12,5,
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,Adm,9,7,,
SAN GABRIEL ACADEMY53054,SAN GABRIEL ACADEMY,San Gabriel,Los Angeles,Enr,7,6,,
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,App,26,26,,
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,Adm,14,14,,
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,Enr,8,8,,
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,55,23,32,
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Adm,31,14,17,
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Enr,11,3,8,
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,30,30,,
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Adm,17,17,,
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Enr,3,3,,
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,App,16,7,9,
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,Adm,7,5,,
SANTA CLARA HIGH SCHOOL52300,SANTA CLARA HIGH SCHOOL,Oxnard,Ventura,Enr,4,,,
SANTA CLARITA CHRISTIAN SCHOOL50469,SANTA CLARITA CHRISTIAN SCHOOL,Santa Clarita,Los Angeles,App,10,5,5,
SANTA CLARITA CHRISTIAN SCHOOL50469,SANTA CLARITA CHRISTIAN SCHOOL,Santa Clarita,Los Angeles,Adm,5,,3,
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,App,53,29,21,
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Adm,31,16,13,
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Enr,11,5,5,
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,177,103,72,
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,114,69,43,
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Enr,37,28,9,
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,App,77,,77,
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,Adm,40,,40,
SERVITE HIGH SCHOOL50088,SERVITE HIGH SCHOOL,Anaheim,Orange,Enr,17,,17,
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,App,22,10,12,
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,Adm,7,3,4,
SHERMAN INDIAN HIGH SCHOOL52676,SHERMAN INDIAN HIGH SCHOOL,Riverside,Riverside,App,6,,,
SHERMAN INDIAN HIGH SCHOOL52676,SHERMAN INDIAN HIGH SCHOOL,Riverside,Riverside,Adm,3,,,
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,56,24,32,
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,38,19,19,
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Enr,10,,8,
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,App,28,14,13,
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,Adm,23,13,9,
SONOMA ACADEMY53626,SONOMA ACADEMY,Santa Rosa,Sonoma,Enr,7,4,3,
SOUTHERN CALIFORNIA YESHIVA HS54083,SOUTHERN CALIFORNIA YESHIVA HS,San Diego,San Diego,App,6,,6,
SOUTHERN CALIFORNIA YESHIVA HS54083,SOUTHERN CALIFORNIA YESHIVA HS,San Diego,San Diego,Adm,5,,5,
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,App,57,26,31,
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,Adm,46,23,23,
SOUTHLANDS CHRISTIAN HS53681,SOUTHLANDS CHRISTIAN HS,Walnut,Los Angeles,Enr,24,8,16,
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,App,22,8,14,
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,Adm,19,8,11,
SOUTHWESTERN ACADEMY53161,SOUTHWESTERN ACADEMY,San Marino,Los Angeles,Enr,11,7,4,
ST BERNARDS CATHOLIC HS50898,ST BERNARDS CATHOLIC HS,Eureka,Humboldt,App,11,6,5,
ST BERNARDS CATHOLIC HS50898,ST BERNARDS CATHOLIC HS,Eureka,Humboldt,Adm,7,4,3,
ST BERNARDS CATHOLIC HS50898,ST BERNARDS CATHOLIC HS,Eureka,Humboldt,Enr,5,3,,
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,App,10,5,5,
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,Adm,7,4,3,
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,App,8,5,,
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,Adm,5,5,,
ST MONICA ACADEMY53866,ST MONICA ACADEMY,Pasadena,Los Angeles,Enr,3,3,,
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,App,24,13,8,
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Adm,13,6,6,
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Enr,7,3,4,
STAR PREP ACADEMY50854,STAR PREP ACADEMY,Culver City,Los Angeles,App,5,,,
STAR PREP ACADEMY50854,STAR PREP ACADEMY,Culver City,Los Angeles,Adm,3,,,
STEM3 ACADEMY54853,STEM3 ACADEMY,Valley Glen,Los Angeles,App,6,,,
STEM3 ACADEMY54853,STEM3 ACADEMY,Valley Glen,Los Angeles,Adm,4,,,
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,App,25,,25,
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,Adm,17,,17,
STUART HALL HIGH SCHOOL53029,STUART HALL HIGH SCHOOL,San Francisco,San Francisco,Enr,6,,6,
SUGAR BOWL ACADEMY52201,SUGAR BOWL ACADEMY,Norden,Placer,Adm,4,,,
SUGAR BOWL ACADEMY52201,SUGAR BOWL ACADEMY,Norden,Placer,Enr,4,,,
SUMMERFIELD WALDORF SCHOOL53349,SUMMERFIELD WALDORF SCHOOL,Santa Rosa,Sonoma,App,14,6,7,
SUMMERFIELD WALDORF SCHOOL53349,SUMMERFIELD WALDORF SCHOOL,Santa Rosa,Sonoma,Adm,6,,4,
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,App,31,16,15,
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,Adm,20,10,10,
TARBUT V TORAH CMNTY DAY SCHL51269,TARBUT V TORAH CMNTY DAY SCHL,Irvine,Orange,Enr,10,3,7,
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,App,26,14,12,
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,Adm,13,8,5,
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,Enr,4,,,
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,71,33,38,
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Adm,63,29,34,
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Enr,23,13,10,
TILDEN PREPARATORY SCHOOL54164,TILDEN PREPARATORY SCHOOL,Albany,Alameda,App,9,6,,
TILDEN PREPARATORY SCHOOL54164,TILDEN PREPARATORY SCHOOL,Albany,Alameda,Adm,9,6,3,
TILDEN PREPARATORY SCHOOL54164,TILDEN PREPARATORY SCHOOL,Albany,Alameda,Enr,4,,,
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,20,9,11,
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,Adm,13,6,7,
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,Enr,8,5,3,
TRINITY CHRISTIAN HIGH SCHOOL52387,TRINITY CHRISTIAN HIGH SCHOOL,Monterey,Monterey,App,6,,,
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,App,16,9,6,
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,Adm,13,9,3,
TRINITY CLASSICAL ACADEMY54284,TRINITY CLASSICAL ACADEMY,Valencia,Los Angeles,Enr,6,4,,
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,App,12,7,5,
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,Adm,9,6,3,
TURLOCK CHRISTIAN HS53564,TURLOCK CHRISTIAN HS,Turlock,Stanislaus,Enr,4,,,
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,App,23,12,11,
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,Adm,15,8,7,
UPLAND CHRISTIAN ACADEMY54356,UPLAND CHRISTIAN ACADEMY,Rancho Cucamonga,San Bernardino,Enr,12,6,6,
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,App,59,34,23,
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,Adm,44,28,14,
URBAN SCHOOL OF SAN FRANCISCO53048,URBAN SCHOOL OF SAN FRANCISCO,San Francisco,San Francisco,Enr,11,7,3,
VACAVILLE CHRISTIAN HIGH SCHL53593,VACAVILLE CHRISTIAN HIGH SCHL,Vacaville,Solano,App,29,14,15,
VACAVILLE CHRISTIAN HIGH SCHL53593,VACAVILLE CHRISTIAN HIGH SCHL,Vacaville,Solano,Adm,17,9,8,
VACAVILLE CHRISTIAN HIGH SCHL53593,VACAVILLE CHRISTIAN HIGH SCHL,Vacaville,Solano,Enr,12,5,7,
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,37,20,17,
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,Adm,28,14,14,
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,Enr,6,4,,
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,App,13,6,7,
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,Adm,10,4,6,
VALLEY CHRISTIAN HIGH SCHOOL50787,VALLEY CHRISTIAN HIGH SCHOOL,Dublin,Alameda,Enr,4,,,
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,175,88,86,
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,128,69,59,
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Enr,63,33,30,
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,App,24,,24,
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,Adm,14,,14,
VERBUM DEI HIGH SCHOOL51829,VERBUM DEI HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,3,
VICTORY CHRISTIAN ACADEMY51339,VICTORY CHRISTIAN ACADEMY,Chula Vista,San Diego,App,11,5,5,
VICTORY CHRISTIAN ACADEMY51339,VICTORY CHRISTIAN ACADEMY,Chula Vista,San Diego,Adm,8,4,4,
VICTORY CHRISTIAN ACADEMY51339,VICTORY CHRISTIAN ACADEMY,Chula Vista,San Diego,Enr,4,3,,
VICTORY CHRISTIAN SCHOOLS50481,VICTORY CHRISTIAN SCHOOLS,Carmichael,Sacramento,App,7,5,,
VICTORY CHRISTIAN SCHOOLS50481,VICTORY CHRISTIAN SCHOOLS,Carmichael,Sacramento,Adm,5,3,,
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,89,46,43,
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,63,33,30,
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Enr,11,6,5,
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,43,17,25,
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,26,11,15,
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Enr,11,6,5,
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,36,17,18,
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,Adm,25,9,15,
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,Enr,13,4,9,
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,App,14,7,7,
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,Adm,11,7,4,
VINCENT MEMORIAL CATHOLIC HS50420,VINCENT MEMORIAL CATHOLIC HS,Calexico,Imperial,Enr,3,,,
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,App,35,16,19,
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,Adm,25,14,11,
VISTAMAR SCHOOL53973,VISTAMAR SCHOOL,El Segundo,Los Angeles,Enr,4,,,
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,App,31,31,,
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,Adm,26,26,,
VIVIAN WEBB SCHOOL50599,VIVIAN WEBB SCHOOL,Claremont,Los Angeles,Enr,6,6,,
WALDORF SCH/THE PENINSULA HS54183,WALDORF SCH/THE PENINSULA HS,Mountain View,Santa Clara,App,12,6,6,
WALDORF SCH/THE PENINSULA HS54183,WALDORF SCH/THE PENINSULA HS,Mountain View,Santa Clara,Adm,6,4,,
WALDORF SCH/THE PENINSULA HS54183,WALDORF SCH/THE PENINSULA HS,Mountain View,Santa Clara,Enr,3,,,
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,App,12,8,,
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,Adm,8,5,3,
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,Enr,3,,,
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,App,46,,43,
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,Adm,37,3,34,
WEBB SCHOOL OF CALIFORNIA50600,WEBB SCHOOL OF CALIFORNIA,Claremont,Los Angeles,Enr,6,,6,
WEIL TENNIS ACAD COLG PREP SCH52333,WEIL TENNIS ACAD COLG PREP SCH,Ojai,Ventura,App,6,,,
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,App,18,5,12,
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,Adm,7,3,4,
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,App,19,9,10,
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Adm,15,7,8,
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Enr,10,5,5,
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,App,57,56,,
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,Adm,38,38,,
WESTRIDGE SCHOOL FOR GIRLS52420,WESTRIDGE SCHOOL FOR GIRLS,Pasadena,Los Angeles,Enr,10,10,,
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,58,33,23,
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,Adm,32,17,13,
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,Enr,13,7,5,
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,18,12,6,
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,Adm,16,12,4,
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,App,62,26,34,
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,Adm,36,20,15,
WINDWARD SCHOOL53323,WINDWARD SCHOOL,Los Angeles,Los Angeles,Enr,15,6,9,
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,App,21,8,11,
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,Adm,15,7,6,
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,Enr,5,3,,
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,App,14,10,,
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,Adm,6,4,,
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,App,32,11,21,
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,Adm,12,6,6,
WOODSIDE PRIORY SCHOOL52527,WOODSIDE PRIORY SCHOOL,Portola Valley,San Mateo,Enr,6,3,3,
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,App,72,45,26,
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,Adm,45,28,16,
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,Enr,17,9,8,
YESHIVA UNIV HS LOS ANGELES51843,YESHIVA UNIV HS LOS ANGELES,Los Angeles,Los Angeles,App,18,17,,
YESHIVA UNIV HS LOS ANGELES51843,YESHIVA UNIV HS LOS ANGELES,Los Angeles,Los Angeles,Adm,9,9,,
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,App,32,17,14,
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,Adm,22,10,11,
YORK SCHOOL52053,YORK SCHOOL,Monterey,Monterey,Enr,13,9,4,
YULA BOYS HIGH SCHOOL51841,YULA BOYS HIGH SCHOOL,Los Angeles,Los Angeles,App,8,,7,
YULA BOYS HIGH SCHOOL51841,YULA BOYS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,5,,5,
